Country,ds,y_tr,y_repr_tr,adjusted_val,y_tst,yhat,level_1,adjustment_Forecasts_test,final_prediction
Ghana,2005-01-01,,,,59.8,64.3055473806581,0.0,-3.7380941490375488,60.56745323162055
Guatemala,2005-01-01,,,,69.2,64.3055473806581,0.0,6.239161425576521,70.54470880623462
Honduras,2005-01-01,,,,70.1,64.3055473806581,0.0,6.241250238231373,70.54679761888947
India,2005-01-01,,,,65.0,64.3055473806581,0.0,1.74274442538593,66.04829180604403
Indonesia,2005-01-01,,,,67.6,64.3055473806581,0.0,3.945824280541262,68.25137166119936
Iran,2005-01-01,,,,71.8,64.3055473806581,0.0,9.174983800266817,73.48053118092491
Iraq,2005-01-01,,,,64.8,64.3055473806581,0.0,-0.031545645130548916,64.27400173552755
Kenya,2005-01-01,,,,57.3,64.3055473806581,0.0,-11.426476081570417,52.879071299087684
Kiribati,2005-01-01,,,,65.0,64.3055473806581,0.0,1.6505622260339212,65.95610960669202
Libya,2005-01-01,,,,71.6,64.3055473806581,0.0,7.5151553268534474,71.82070270751154
Maldives,2005-01-01,,,,74.8,64.3055473806581,0.0,13.002828282828279,77.30837566348637
Marshall Islands,2005-01-01,,,,63.6,64.3055473806581,0.0,-0.45673337145035475,63.84881400920774
Mauritania,2005-01-01,,,,61.7,64.3055473806581,0.0,-1.9985706117781599,62.306976768879935
Mongolia,2005-01-01,,,,64.9,64.3055473806581,0.0,-1.0573813607775895,63.24816601988051
Morocco,2005-01-01,,,,68.7,64.3055473806581,0.0,6.399866590432624,70.70541397109072
Myanmar,2005-01-01,,,,61.6,64.3055473806581,0.0,-3.91635220125786,60.38919517940024
Namibia,2005-01-01,,,,51.8,64.3055473806581,0.0,-12.196287402325133,52.109259978332965
Nauru,2005-01-01,,,,58.2,64.3055473806581,0.0,-5.9050848103678355,58.40046257029026
Nicaragua,2005-01-01,,,,67.9,64.3055473806581,0.0,4.743582999809411,69.0491303804675
Oman,2005-01-01,,,,74.4,64.3055473806581,0.0,13.702313703068425,78.00786108372652
Pakistan,2005-01-01,,,,62.5,64.3055473806581,0.0,-2.970001905850956,61.33554547480714
Palau,2005-01-01,,,,67.0,64.3055473806581,0.0,3.2136535162950217,67.51920089695312
Papua New Guinea,2005-01-01,,,,61.8,64.3055473806581,0.0,-2.3182961692395643,61.98725121141853
Sao Tome and Principe,2005-01-01,,,,63.7,64.3055473806581,0.0,-2.9121440823327567,61.39340329832534
Solomon Islands,2005-01-01,,,,67.9,64.3055473806581,0.0,3.3997827329902823,67.70533011364839
South Africa,2005-01-01,,,,54.0,64.3055473806581,0.0,-7.05555936725748,57.24998801340062
Tajikistan,2005-01-01,,,,66.5,64.3055473806581,0.0,-1.097198399085201,63.2083489815729
Tuvalu,2005-01-01,,,,63.8,64.3055473806581,0.0,-1.6729407280350639,62.63260665262303
Zimbabwe,2005-01-01,,,,44.8,64.3055473806581,0.0,-21.730070516485604,42.575476864172494
Algeria,2006-01-01,,,,72.3,64.4980572760113,1.0,15.61320291867461,80.11126019468591
Bangladesh,2006-01-01,,,,67.2,64.4980572760113,1.0,4.55688393367638,69.05494120968767
Bolivia,2006-01-01,,,,64.8,64.4980572760113,1.0,2.099763129951798,66.59782040596309
Botswana,2006-01-01,,,,53.9,64.4980572760113,1.0,-15.411081706553404,49.08697556945789
Congo,2006-01-01,,,,58.9,64.4980572760113,1.0,-13.25959868224019,51.23845859377111
Egypt,2006-01-01,,,,69.0,64.4980572760113,1.0,6.9176321163113625,71.41568939232266
El Salvador,2006-01-01,,,,70.8,64.4980572760113,1.0,9.699264341528481,74.19732161753977
Gabon,2006-01-01,,,,62.4,64.4980572760113,1.0,-2.7245726809877753,61.77348459502352
Ghana,2006-01-01,,,,60.0,64.4980572760113,1.0,-3.392334395164589,61.105722880846706
Guatemala,2006-01-01,,,,69.8,64.4980572760113,1.0,6.7384799477252315,71.23653722373652
Honduras,2006-01-01,,,,70.3,64.4980572760113,1.0,6.482769473712873,70.98082674972417
India,2006-01-01,,,,65.4,64.4980572760113,1.0,2.2149576628821857,66.71301493889348
Indonesia,2006-01-01,,,,67.9,64.4980572760113,1.0,4.12314383729478,68.62120111330607
Iran,2006-01-01,,,,72.3,64.4980572760113,1.0,9.694403060252116,74.19246033626341
Iraq,2006-01-01,,,,63.6,64.4980572760113,1.0,-0.33587791663263245,64.16217935937867
Kenya,2006-01-01,,,,58.2,64.4980572760113,1.0,-12.154291159574171,52.34376611643712
Kiribati,2006-01-01,,,,64.9,64.4980572760113,1.0,1.8490604154755066,66.3471176914868
Libya,2006-01-01,,,,71.7,64.4980572760113,1.0,7.329044624138971,71.82710190015027
Maldives,2006-01-01,,,,75.1,64.4980572760113,1.0,13.960952380952374,78.45900965696367
Marshall Islands,2006-01-01,,,,63.5,64.4980572760113,1.0,-0.5309504751014202,63.967106800909875
Mauritania,2006-01-01,,,,61.9,64.4980572760113,1.0,-1.9587132783359207,62.539343997675374
Mongolia,2006-01-01,,,,65.5,64.4980572760113,1.0,-1.0118699120585941,63.4861873639527
Morocco,2006-01-01,,,,69.1,64.4980572760113,1.0,6.94674262844074,71.44479990445204
Myanmar,2006-01-01,,,,61.9,64.4980572760113,1.0,-3.9402254349424144,60.55783184106888
Namibia,2006-01-01,,,,52.7,64.4980572760113,1.0,-12.954316752429953,51.54374052358134
Nauru,2006-01-01,,,,58.4,64.4980572760113,1.0,-6.255341011190076,58.24271626482122
Nicaragua,2006-01-01,,,,68.7,64.4980572760113,1.0,5.091470500149742,69.58952777616103
Oman,2006-01-01,,,,74.5,64.4980572760113,1.0,14.176897819161974,78.67495509517327
Pakistan,2006-01-01,,,,63.7,64.4980572760113,1.0,-3.1960663236134863,61.30199095239781
Palau,2006-01-01,,,,66.7,64.4980572760113,1.0,3.473933131857656,67.97199040786896
Papua New Guinea,2006-01-01,,,,61.9,64.4980572760113,1.0,-2.4115984644286517,62.086458811582645
Sao Tome and Principe,2006-01-01,,,,64.4,64.4980572760113,1.0,-3.225523156089188,61.272534119922106
Solomon Islands,2006-01-01,,,,68.1,64.4980572760113,1.0,3.2817147213373654,67.77977199734866
South Africa,2006-01-01,,,,54.3,64.4980572760113,1.0,-7.614802199896538,56.88325507611476
Tajikistan,2006-01-01,,,,67.0,64.4980572760113,1.0,-1.0578289634893494,63.440228312521945
Tuvalu,2006-01-01,,,,63.9,64.4980572760113,1.0,-1.9875812028642184,62.510476073147075
Zimbabwe,2006-01-01,,,,45.4,64.4980572760113,1.0,-22.960514579759856,41.537542696251435
Algeria,2007-01-01,,,,72.6,64.69056717136448,2.0,16.78127406853325,81.47184123989773
Bangladesh,2007-01-01,,,,66.7,64.69056717136448,2.0,5.311983861884549,70.00255103324903
Bolivia,2007-01-01,,,,65.0,64.69056717136448,2.0,2.7252861140845193,67.415853285449
Botswana,2007-01-01,,,,55.7,64.69056717136448,2.0,-16.376459760034734,48.31410741132974
Congo,2007-01-01,,,,59.6,64.69056717136448,2.0,-13.882779805431245,50.80778736593324
Egypt,2007-01-01,,,,69.1,64.69056717136448,2.0,7.316100413985223,72.0066675853497
El Salvador,2007-01-01,,,,71.1,64.69056717136448,2.0,10.519571441468155,75.21013861283264
Gabon,2007-01-01,,,,62.6,64.69056717136448,2.0,-2.839572946087346,61.850994225277134
Ghana,2007-01-01,,,,60.2,64.69056717136448,2.0,-3.0285033767953387,61.662063794569136
Guatemala,2007-01-01,,,,70.1,64.69056717136448,2.0,7.251735470752354,71.94230264211683
Honduras,2007-01-01,,,,70.4,64.69056717136448,2.0,6.730292497968765,71.42085966933324
India,2007-01-01,,,,65.8,64.69056717136448,2.0,2.704117497861284,67.39468466922577
Indonesia,2007-01-01,,,,68.2,64.69056717136448,2.0,4.303879381128636,68.99444655249312
Iran,2007-01-01,,,,72.8,64.69056717136448,2.0,10.225147732109003,74.91571490347349
Iraq,2007-01-01,,,,63.6,64.69056717136448,2.0,-0.6490118521002333,64.04155531926425
Kenya,2007-01-01,,,,58.9,64.69056717136448,2.0,-12.901620216923092,51.788946954441386
Kiribati,2007-01-01,,,,64.8,64.69056717136448,2.0,2.0567522580034963,66.74731942936798
Libya,2007-01-01,,,,71.9,64.69056717136448,2.0,7.123896189874349,71.81446336123882
Maldives,2007-01-01,,,,75.7,64.69056717136448,2.0,14.94141262246525,79.63197979382973
Marshall Islands,2007-01-01,,,,63.4,64.69056717136448,2.0,-0.600081249435771,64.0904859219287
Mauritania,2007-01-01,,,,62.2,64.69056717136448,2.0,-1.916989858866722,62.77357731249776
Mongolia,2007-01-01,,,,66.0,64.69056717136448,2.0,-0.9646618260918188,63.72590534527266
Morocco,2007-01-01,,,,69.6,64.69056717136448,2.0,7.50804438196692,72.1986115533314
Myanmar,2007-01-01,,,,62.4,64.69056717136448,2.0,-3.9641829273010982,60.72638424406338
Namibia,2007-01-01,,,,53.7,64.69056717136448,2.0,-13.731887093376663,50.958680077987815
Nauru,2007-01-01,,,,58.5,64.69056717136448,2.0,-6.603468534114022,58.087098637250456
Nicaragua,2007-01-01,,,,69.6,64.69056717136448,2.0,5.449848420364803,70.14041559172928
Oman,2007-01-01,,,,74.5,64.69056717136448,2.0,14.650211678424197,79.34077884978868
Pakistan,2007-01-01,,,,63.9,64.69056717136448,2.0,-3.4306266094051527,61.259940561959326
Palau,2007-01-01,,,,66.5,64.69056717136448,2.0,3.7497998856489403,68.44036705701342
Papua New Guinea,2007-01-01,,,,62.0,64.69056717136448,2.0,-2.5075897290395783,62.1829774423249
Sao Tome and Principe,2007-01-01,,,,64.7,64.69056717136448,2.0,-3.5505473374688825,61.14001983389559
Solomon Islands,2007-01-01,,,,68.0,64.69056717136448,2.0,3.1566161974404303,67.8471833688049
South Africa,2007-01-01,,,,55.0,64.69056717136448,2.0,-8.18693560659797,56.50363156476651
Tajikistan,2007-01-01,,,,67.2,64.69056717136448,2.0,-1.0088226569855259,63.68174451437895
Tuvalu,2007-01-01,,,,63.9,64.69056717136448,2.0,-2.314475081356905,62.376092090007575
Zimbabwe,2007-01-01,,,,45.6,64.69056717136448,2.0,-24.2161852315179,40.47438193984658
Algeria,2008-01-01,,,,72.9,64.88307706671766,3.0,17.979990083843102,82.86306715056077
Bangladesh,2008-01-01,,,,67.1,64.88307706671766,3.0,6.091836853425727,70.9749139201434
Bolivia,2008-01-01,,,,65.4,64.88307706671766,3.0,3.372132131357546,68.2552091980752
Botswana,2008-01-01,,,,57.1,64.88307706671766,3.0,-17.364436047236445,47.518641019481215
Congo,2008-01-01,,,,60.4,64.88307706671766,3.0,-14.519145046722008,50.36393201999565
Egypt,2008-01-01,,,,69.3,64.88307706671766,3.0,7.722826276669378,72.60590334338704
El Salvador,2008-01-01,,,,71.4,64.88307706671766,3.0,11.366063285715708,76.24914035243337
Gabon,2008-01-01,,,,63.1,64.88307706671766,3.0,-2.9569771627467754,61.926099903970886
Ghana,2008-01-01,,,,60.5,64.88307706671766,3.0,-2.6466010939297977,62.236475972787865
Guatemala,2008-01-01,,,,70.4,64.88307706671766,3.0,7.778927994657886,72.66200506137555
Honduras,2008-01-01,,,,70.4,64.88307706671766,3.0,6.983819310999056,71.86689637771671
India,2008-01-01,,,,66.1,64.88307706671766,3.0,3.2102239303232283,68.09330099704088
Indonesia,2008-01-01,,,,68.2,64.88307706671766,3.0,4.488030912042829,69.37110797876049
Iran,2008-01-01,,,,72.6,64.88307706671766,3.0,10.767217815837478,75.65029488255514
Iraq,2008-01-01,,,,64.9,64.88307706671766,3.0,-0.9709474515333496,63.91212961518431
Kenya,2008-01-01,,,,59.6,64.88307706671766,3.0,-13.66846325361717,51.21461381310049
Kiribati,2008-01-01,,,,64.8,64.88307706671766,3.0,2.273637753617889,67.15671482033555
Libya,2008-01-01,,,,72.3,64.88307706671766,3.0,6.899710024059589,71.78278709077725
Maldives,2008-01-01,,,,76.5,64.88307706671766,3.0,15.9442090073669,80.82728607408455
Marshall Islands,2008-01-01,,,,63.2,64.88307706671766,3.0,-0.6641256944534017,64.21895137226426
Mauritania,2008-01-01,,,,62.4,64.88307706671766,3.0,-1.873400353370563,63.0096767133471
Mongolia,2008-01-01,,,,66.4,64.88307706671766,3.0,-0.9157571028772648,63.967319963840396
Morocco,2008-01-01,,,,70.0,64.88307706671766,3.0,8.083771851011175,72.96684891772884
Myanmar,2008-01-01,,,,56.5,64.88307706671766,3.0,-3.988224678333912,60.89485238838375
Namibia,2008-01-01,,,,54.7,64.88307706671766,3.0,-14.52899842516525,50.35407864155241
Nauru,2008-01-01,,,,58.8,64.88307706671766,3.0,-6.94946737913968,57.933609687577984
Nicaragua,2008-01-01,,,,70.6,64.88307706671766,3.0,5.81871676045459,70.70179382717225
Oman,2008-01-01,,,,74.6,64.88307706671766,3.0,15.122255280855088,80.00533234757275
Pakistan,2008-01-01,,,,64.0,64.88307706671766,3.0,-3.6736827632259543,61.209394303491706
Palau,2008-01-01,,,,66.2,64.88307706671766,3.0,4.041253777668867,68.92433084438653
Papua New Guinea,2008-01-01,,,,62.6,64.88307706671766,3.0,-2.6062699630723447,62.27680710364532
Sao Tome and Principe,2008-01-01,,,,65.1,64.88307706671766,3.0,-3.887216626471836,60.99586044024583
Solomon Islands,2008-01-01,,,,68.4,64.88307706671766,3.0,3.024487161299479,67.90756422801714
South Africa,2008-01-01,,,,56.0,64.88307706671766,3.0,-8.77195958736177,56.11111747935589
Tajikistan,2008-01-01,,,,67.7,64.88307706671766,3.0,-0.9501794795737286,63.932897587143934
Tuvalu,2008-01-01,,,,63.9,64.88307706671766,3.0,-2.653622363513124,62.22945470320454
Zimbabwe,2008-01-01,,,,46.7,64.88307706671766,3.0,-25.497082471759725,39.385994594957936
Algeria,2009-01-01,,,,73.6,65.07611438644169,4.0,19.209350964604184,84.28546535104587
Bangladesh,2009-01-01,,,,67.4,65.07611438644169,4.0,6.8964429082999,71.97255729474159
Bolivia,2009-01-01,,,,65.9,65.07611438644169,4.0,4.040301181770886,69.11641556821257
Botswana,2009-01-01,,,,58.3,65.07611438644169,4.0,-18.37501056815853,46.70110381828316
Congo,2009-01-01,,,,61.1,65.07611438644169,4.0,-15.168694406112479,49.90741998032921
Egypt,2009-01-01,,,,69.5,65.07611438644169,4.0,8.137809704363828,73.21392409080552
El Salvador,2009-01-01,,,,71.6,65.07611438644169,4.0,12.23873987427115,77.31485426071283
Gabon,2009-01-01,,,,63.3,65.07611438644169,4.0,-3.076785330966066,61.99932905547562
Ghana,2009-01-01,,,,60.9,65.07611438644169,4.0,-2.246627546567968,62.829486839873724
Guatemala,2009-01-01,,,,70.6,65.07611438644169,4.0,8.320057519441834,73.39617190588352
Honduras,2009-01-01,,,,70.9,65.07611438644169,4.0,7.243349912803739,72.31946429924542
India,2009-01-01,,,,66.5,65.07611438644169,4.0,3.7332769602680185,68.8093913467097
Indonesia,2009-01-01,,,,68.5,65.07611438644169,4.0,4.675598430037358,69.75171281647904
Iran,2009-01-01,,,,72.7,65.07611438644169,4.0,11.320613311437542,76.39672769787923
Iraq,2009-01-01,,,,66.4,65.07611438644169,4.0,-1.3016847149319823,63.77442967150971
Kenya,2009-01-01,,,,60.4,65.07611438644169,4.0,-14.454820269656414,50.62129411678527
Kiribati,2009-01-01,,,,64.9,65.07611438644169,4.0,2.499716902318687,67.57583128876037
Libya,2009-01-01,,,,72.4,65.07611438644169,4.0,6.656486126694672,71.73260051313636
Maldives,2009-01-01,,,,77.1,65.07611438644169,4.0,16.96934153565732,82.04545592209901
Marshall Islands,2009-01-01,,,,63.2,65.07611438644169,4.0,-0.7230838101543196,64.35303057628737
Mauritania,2009-01-01,,,,62.8,65.07611438644169,4.0,-1.827944761847444,63.24816962459425
Mongolia,2009-01-01,,,,66.8,65.07611438644169,4.0,-0.8651557424149308,64.21095864402676
Morocco,2009-01-01,,,,70.5,65.07611438644169,4.0,8.673925035573493,73.75003942201518
Myanmar,2009-01-01,,,,63.2,65.07611438644169,4.0,-4.012350688040855,61.063763698400834
Namibia,2009-01-01,,,,55.5,65.07611438644169,4.0,-15.345650747795723,49.730463638645965
Nauru,2009-01-01,,,,59.1,65.07611438644169,4.0,-7.293337546267047,57.78277684017464
Nicaragua,2009-01-01,,,,71.4,65.07611438644169,4.0,6.198075520419113,71.2741899068608
Oman,2009-01-01,,,,74.7,65.07611438644169,4.0,15.593028626454648,80.66914301289634
Pakistan,2009-01-01,,,,64.1,65.07611438644169,4.0,-3.92523478507589,61.1508796013658
Palau,2009-01-01,,,,65.9,65.07611438644169,4.0,4.348294807917444,69.42440919435913
Papua New Guinea,2009-01-01,,,,62.8,65.07611438644169,4.0,-2.7076391665269504,62.368475219914735
Sao Tome and Principe,2009-01-01,,,,65.1,65.07611438644169,4.0,-4.235531023098049,60.84058336334364
Solomon Islands,2009-01-01,,,,68.5,65.07611438644169,4.0,2.885327612914507,67.9614419993562
South Africa,2009-01-01,,,,57.4,65.07611438644169,4.0,-9.369874142187946,55.70624024425374
Tajikistan,2009-01-01,,,,68.0,65.07611438644169,4.0,-0.8818994312539594,64.19421495518773
Tuvalu,2009-01-01,,,,63.9,65.07611438644169,4.0,-3.005023049332875,62.07109133710881
Zimbabwe,2009-01-01,,,,48.1,65.07611438644169,4.0,-26.803206300485343,38.272908085956345
Algeria,2010-01-01,,,,73.8,65.26862428179487,5.0,20.46935671081648,85.73798099261136
Bangladesh,2010-01-01,,,,68.6,65.26862428179487,5.0,7.725802026507079,72.99442630830195
Bolivia,2010-01-01,,,,66.2,65.26862428179487,5.0,4.7297932653245365,69.9984175471194
Botswana,2010-01-01,,,,60.0,65.26862428179487,5.0,-19.408183322800998,45.86044095899388
Congo,2010-01-01,,,,61.7,65.26862428179487,5.0,-15.831427883602661,49.437196398192214
Egypt,2010-01-01,,,,69.7,65.26862428179487,5.0,8.561050697068573,73.82967497886344
El Salvador,2010-01-01,,,,71.8,65.26862428179487,5.0,13.13760120713447,78.40622548892934
Gabon,2010-01-01,,,,63.9,65.26862428179487,5.0,-3.1989974507452166,62.06962683104965
Ghana,2010-01-01,,,,61.2,65.26862428179487,5.0,-1.8285827347098493,63.44004154708502
Guatemala,2010-01-01,,,,70.9,65.26862428179487,5.0,8.875124045104187,74.14374832689906
Honduras,2010-01-01,,,,71.1,65.26862428179487,5.0,7.508884303382816,72.77750858517769
India,2010-01-01,,,,66.9,65.26862428179487,5.0,4.273276587695648,69.54190086949052
Indonesia,2010-01-01,,,,68.7,65.26862428179487,5.0,4.866581935112223,70.1352062169071
Iran,2010-01-01,,,,73.1,65.26862428179487,5.0,11.885334218909192,77.15395850070406
Iraq,2010-01-01,,,,67.1,65.26862428179487,5.0,-1.6412236422961333,63.62740063949874
Kenya,2010-01-01,,,,60.6,65.26862428179487,5.0,-15.260691265040814,50.00793301675406
Kiribati,2010-01-01,,,,65.0,65.26862428179487,5.0,2.734989704105886,68.00361398590076
Libya,2010-01-01,,,,72.4,65.26862428179487,5.0,6.39422449777962,71.66284877957449
Maldives,2010-01-01,,,,77.7,65.26862428179487,5.0,18.01681020733652,83.28543448913139
Marshall Islands,2010-01-01,,,,63.2,65.26862428179487,5.0,-0.7769555965385173,64.49166868525636
Mauritania,2010-01-01,,,,63.1,65.26862428179487,5.0,-1.7806230842973656,63.4880011974975
Mongolia,2010-01-01,,,,67.2,65.26862428179487,5.0,-0.812857744704818,64.45576653709006
Morocco,2010-01-01,,,,70.8,65.26862428179487,5.0,9.278503935653884,74.54712821744876
Myanmar,2010-01-01,,,,63.3,65.26862428179487,5.0,-4.036560956421928,61.23206332537294
Namibia,2010-01-01,,,,56.0,65.26862428179487,5.0,-16.181844061268087,49.086780220526784
Nauru,2010-01-01,,,,59.6,65.26862428179487,5.0,-7.635079035496123,57.63354524629875
Nicaragua,2010-01-01,,,,72.0,65.26862428179487,5.0,6.587924700258361,71.85654898205323
Oman,2010-01-01,,,,76.3,65.26862428179487,5.0,16.06253171522288,81.33115599701776
Pakistan,2010-01-01,,,,64.4,65.26862428179487,5.0,-4.185282674954961,61.08334160683991
Palau,2010-01-01,,,,65.6,65.26862428179487,5.0,4.670922976394671,69.93954725818955
Papua New Guinea,2010-01-01,,,,63.0,65.26862428179487,5.0,-2.811697339403395,62.456926942391476
Sao Tome and Principe,2010-01-01,,,,65.2,65.26862428179487,5.0,-4.595490527347521,60.67313375444735
Solomon Islands,2010-01-01,,,,68.7,65.26862428179487,5.0,2.739137552285519,68.00776183408038
South Africa,2010-01-01,,,,58.9,65.26862428179487,5.0,-9.98067927107649,55.28794501071838
Tajikistan,2010-01-01,,,,67.7,65.26862428179487,5.0,-0.8039825120262165,64.46464176976866
Tuvalu,2010-01-01,,,,64.0,65.26862428179487,5.0,-3.368677138816162,61.89994714297871
Zimbabwe,2010-01-01,,,,50.7,65.26862428179487,5.0,-28.134556717694743,37.13406756410013
Algeria,2011-01-01,,,,74.1,65.46113417714807,6.0,21.760007322480007,87.22114149962808
Bangladesh,2011-01-01,,,,68.8,65.46113417714807,6.0,8.579914208047269,74.04104838519534
Bolivia,2011-01-01,,,,66.5,65.46113417714807,6.0,5.440608382018501,70.90174255916656
Botswana,2011-01-01,,,,60.5,65.46113417714807,6.0,-20.463954311163842,44.99717986598422
Congo,2011-01-01,,,,62.0,65.46113417714807,6.0,-16.507345479192548,48.95378869795552
Egypt,2011-01-01,,,,69.9,65.46113417714807,6.0,8.992549254783619,74.4536834319317
El Salvador,2011-01-01,,,,71.9,65.46113417714807,6.0,14.062647284305662,79.52378146145372
Gabon,2011-01-01,,,,64.0,65.46113417714807,6.0,-3.323613522084228,62.13752065506384
Ghana,2011-01-01,,,,61.7,65.46113417714807,6.0,-1.3924666583554393,64.06866751879262
Guatemala,2011-01-01,,,,71.2,65.46113417714807,6.0,9.444127571644955,74.90526174879302
Honduras,2011-01-01,,,,71.4,65.46113417714807,6.0,7.78042248273629,73.24155665988435
India,2011-01-01,,,,67.4,65.46113417714807,6.0,4.830222812606124,70.29135698975419
Indonesia,2011-01-01,,,,68.8,65.46113417714807,6.0,5.060981427267426,70.52211560441549
Iran,2011-01-01,,,,73.7,65.46113417714807,6.0,12.461380538252433,77.9225147154005
Iraq,2011-01-01,,,,67.7,65.46113417714807,6.0,-1.9895642336258015,63.47156994352227
Kenya,2011-01-01,,,,61.0,65.46113417714807,6.0,-16.086076239770378,49.37505793737769
Kiribati,2011-01-01,,,,65.2,65.46113417714807,6.0,2.9794561589794917,68.44059033612756
Libya,2011-01-01,,,,70.1,65.46113417714807,6.0,6.112925137314422,71.57405931446249
Maldives,2011-01-01,,,,78.1,65.46113417714807,6.0,19.086615022404487,84.54774919955256
Marshall Islands,2011-01-01,,,,63.3,65.46113417714807,6.0,-0.8257410536060021,64.63539312354206
Mauritania,2011-01-01,,,,63.3,65.46113417714807,6.0,-1.7314353207203268,63.72969885642774
Mongolia,2011-01-01,,,,67.4,65.46113417714807,6.0,-0.7588631097469262,64.70227106740114
Morocco,2011-01-01,,,,71.3,65.46113417714807,6.0,9.897508551252342,75.35864272840041
Myanmar,2011-01-01,,,,63.9,65.46113417714807,6.0,-4.06085548347713,61.40027869367094
Namibia,2011-01-01,,,,56.6,65.46113417714807,6.0,-17.037578365582334,48.423555811565734
Nauru,2011-01-01,,,,60.2,65.46113417714807,6.0,-7.974691846826911,57.486442330321154
Nicaragua,2011-01-01,,,,72.4,65.46113417714807,6.0,6.988264299972339,72.44939847712041
Oman,2011-01-01,,,,76.6,65.46113417714807,6.0,16.530764547159784,81.99189872430784
Pakistan,2011-01-01,,,,64.6,65.46113417714807,6.0,-4.453826432863169,61.0073077442849
Palau,2011-01-01,,,,65.2,65.46113417714807,6.0,5.009138283100544,70.47027246024861
Papua New Guinea,2011-01-01,,,,63.5,65.46113417714807,6.0,-2.9184444817016795,62.54268969544639
Sao Tome and Principe,2011-01-01,,,,64.9,65.46113417714807,6.0,-4.967095139220256,60.49403903792781
Solomon Islands,2011-01-01,,,,68.9,65.46113417714807,6.0,2.5859169794125147,68.04705115656058
South Africa,2011-01-01,,,,60.7,65.46113417714807,6.0,-10.604374974027408,54.85675920312066
Tajikistan,2011-01-01,,,,68.1,65.46113417714807,6.0,-0.7164287218904999,64.74470545525757
Tuvalu,2011-01-01,,,,64.0,65.46113417714807,6.0,-3.7445846319629776,61.71654954518509
Zimbabwe,2011-01-01,,,,53.3,65.46113417714807,6.0,-29.49113372338794,35.97000045376013
Algeria,2012-01-01,,,,74.2,65.65364407250125,7.0,23.081302799594752,88.734946872096
Bangladesh,2012-01-01,,,,69.6,65.65364407250125,7.0,9.45877945292046,75.11242352542172
Bolivia,2012-01-01,,,,66.7,65.65364407250125,7.0,6.172746531852778,71.82639060435403
Botswana,2012-01-01,,,,60.8,65.65364407250125,7.0,-21.542323533247068,44.11132053925418
Congo,2012-01-01,,,,62.3,65.65364407250125,7.0,-17.196447192882147,48.457196879619104
Egypt,2012-01-01,,,,70.1,65.65364407250125,7.0,9.432305377508957,75.0859494500102
El Salvador,2012-01-01,,,,71.8,65.65364407250125,7.0,15.013878105784748,80.66752217828599
Gabon,2012-01-01,,,,64.6,65.65364407250125,7.0,-3.450633544983099,62.20301052751815
Ghana,2012-01-01,,,,62.1,65.65364407250125,7.0,-0.938279317504743,64.71536475499651
Guatemala,2012-01-01,,,,71.5,65.65364407250125,7.0,10.02706809906413,75.68071217156538
Honduras,2012-01-01,,,,71.7,65.65364407250125,7.0,8.057964450864157,73.71160852336541
India,2012-01-01,,,,67.9,65.65364407250125,7.0,5.404115634999439,71.0577597075007
Indonesia,2012-01-01,,,,69.0,65.65364407250125,7.0,5.258796906502964,70.91244097900422
Iran,2012-01-01,,,,74.2,65.65364407250125,7.0,13.048752269467263,78.70239634196851
Iraq,2012-01-01,,,,68.0,65.65364407250125,7.0,-2.346706488920988,63.306937583580265
Kenya,2012-01-01,,,,61.1,65.65364407250125,7.0,-16.930975193845097,48.72266887865615
Kiribati,2012-01-01,,,,65.4,65.65364407250125,7.0,3.2331162669394993,68.88676033944076
Libya,2012-01-01,,,,72.2,65.65364407250125,7.0,5.812588045299078,71.46623211780033
Maldives,2012-01-01,,,,78.7,65.65364407250125,7.0,20.178755980861244,85.83240005336249
Marshall Islands,2012-01-01,,,,63.4,65.65364407250125,7.0,-0.8694401813567669,64.78420389114449
Mauritania,2012-01-01,,,,63.6,65.65364407250125,7.0,-1.6803814711163285,63.973262601384924
Mongolia,2012-01-01,,,,68.1,65.65364407250125,7.0,-0.7031718375412547,64.95047223496
Morocco,2012-01-01,,,,71.7,65.65364407250125,7.0,10.53093888236887,76.18458295487012
Myanmar,2012-01-01,,,,64.1,65.65364407250125,7.0,-4.085234269206461,61.56840980329479
Namibia,2012-01-01,,,,57.6,65.65364407250125,7.0,-17.91285366073846,47.74079041176279
Nauru,2012-01-01,,,,60.7,65.65364407250125,7.0,-8.312175980259404,57.34146809224185
Nicaragua,2012-01-01,,,,72.6,65.65364407250125,7.0,7.3990943195610495,73.0527383920623
Oman,2012-01-01,,,,77.1,65.65364407250125,7.0,16.99772712226536,82.65137119476661
Pakistan,2012-01-01,,,,64.8,65.65364407250125,7.0,-4.730866058800508,60.92277801370074
Palau,2012-01-01,,,,64.7,65.65364407250125,7.0,5.362940728035063,71.01658480053632
Papua New Guinea,2012-01-01,,,,63.7,65.65364407250125,7.0,-3.0278805934218034,62.625763479079446
Sao Tome and Principe,2012-01-01,,,,65.7,65.65364407250125,7.0,-5.350344858716254,60.303299213784996
Solomon Islands,2012-01-01,,,,69.1,65.65364407250125,7.0,2.42566589429549,68.07930996679674
South Africa,2012-01-01,,,,61.8,65.65364407250125,7.0,-11.240961251040694,54.41268282146056
Tajikistan,2012-01-01,,,,68.5,65.65364407250125,7.0,-0.6192380608468113,65.03440601165444
Tuvalu,2012-01-01,,,,64.0,65.65364407250125,7.0,-4.132745528773329,61.520898543727924
